Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Relative Velocity km per sec,Orbit Uncertainity,Minimum Orbit Intersection,Orbital Period,Hazardous
3719380,26.0,0.0167708462,0.0375007522,8.0840728176,8,.0168726,1005.704954920741,False
3002856,20.0,0.2658,0.5943468684,27.6845869484,0,.0254032,976.3876865935516,True
3092237,21.8,0.1160259082,0.2594418179,13.8286945272,0,.0732779,418.1047251374934,False
3547678,19.4,0.3503926411,0.7835017643,24.7159686884,1,.201018,866.8777162422439,False
3699514,17.2,0.9650614696,2.1579430484,24.1423252926,1,.288539,1241.157408479784,False
3763945,27.3,0.0092162655,0.0206081961,4.7482311413,6,.00219311,385.3048170993658,False
3772975,22.692,0.0769404951,0.1720441773,9.1579297572,5,.204752,742.7509507551408,False
2434500,21.2,0.1529519353,0.3420109247,11.3818668649,0,.0861968,518.6922430435631,False
3409648,19.7,0.3051792326,0.6824015094,23.906951244,1,.340435,506.560045273876,False
3715299,21.4,0.1394938229,0.3119176705,15.1537060223,4,.163955,1206.671872121574,False
3719182,27.1,0.0101054342,0.0225964377,15.1470755493,7,.000461924,601.0933783026558,False
3719730,22.3,0.0921626549,0.2060819612,19.4325910533,6,.141842,335.3524697637476,False
3719244,25.1,0.0253837029,0.0567596853,24.469714336,8,.00968339,1492.010920345879,False
3720001,22.9,0.0699125232,0.1563291544,10.1079930969,8,.163799,478.2071367962744,False
2434632,19.8,0.2914439045,0.6516883822,14.5405266841,0,.127077,451.1742596395365,False
2438317,19.9,0.2783267681,0.6223575734,11.9809694479,0,.29611,816.0785369993849,False
3565066,26.3,0.0146067964,0.0326617897,22.3281710832,6,.00576528,298.2738821954338,False
3605857,20.8,0.1838886721,0.411187571,12.4631485828,0,.000450237,1076.037561632348,True
3716457,24.3,0.0366906138,0.0820427065,7.132857926,6,.0625607,1420.978302426822,False
3716636,23.4,0.0555334912,0.1241766613,12.409051656,7,.014858,415.1783262263713,False
3718321,24.4,0.0350392641,0.0783501764,10.3659722483,6,.0618955,340.5586126344369,False
3718390,23.4,0.0555334912,0.1241766613,5.496262184,5,.206438,1110.736321853254,False
3719184,28.1,0.0063760979,0.0142573883,13.7763295665,7,.00161392,936.8215144642355,False
3719227,26.2,0.0152951935,0.0342010925,5.6879328975,4,.0163424,348.5901574934982,False
3720898,28.3,0.0058150704,0.0130028927,7.9206110264,6,.000726728,443.6231046837844,False
3579078,19.6,0.3195618867,0.7145621017,22.3633428562,0,.00015193,602.3148958753487,True
2433953,20.8,0.1838886721,0.411187571,12.4137060271,0,.000135863,407.795783743418,True
3143121,21.8,0.1160259082,0.2594418179,18.3294686286,1,.130683,315.0098306891543,False
3328632,21.2,0.1529519353,0.3420109247,18.2704768555,0,.194349,323.6132503810625,False
3588065,22.7,0.0766575574,0.1714115092,11.0463970658,2,.0275577,473.5442436288906,False
3596037,26.5,0.0133215567,0.0297879063,8.0688583113,5,.00794758,374.9319593523397,False
3753308,23.6,0.0506471459,0.1132504611,14.3116791932,7,.0869685,380.796504106132,False
3720916,26.6,0.0127219879,0.0284472297,16.759491225,7,.00098174,1352.62774086557,False
2066391,16.5,1.332155667,2.978790628,22.885558789,0,.0137915,187.988962717694,True
2085236,18.6,0.5064714588,1.1325046106,16.0088706989,0,.00118835,500.6783310112152,True
2425450,19.6,0.3195618867,0.7145621017,4.8690844813,0,.194589,919.0273708018041,False
2462550,19.4,0.3503926411,0.7835017643,26.483433125,0,.0107072,401.2719977783071,True
3261681,24.2,0.0384197891,0.0859092601,5.1692880883,1,.0138293,334.8491056447977,False
3703885,21.3,0.1460679643,0.3266178974,14.2771026721,1,.0942201,724.2048549284417,False
3721910,26.8,0.0116025908,0.0259441818,1.8013960465,5,.0270171,431.1970247777456,False
3721157,23.4,0.0555334912,0.1241766613,17.5905637071,8,.00981719,473.7435298355994,False
3720357,22.8,0.0732073989,0.1636967205,14.4749272013,7,.143295,788.53101934553,False
2388188,18.9,0.4411182,0.9863702813,18.8237354381,0,.0158613,582.9786240415252,True
3418110,23.3,0.058150704,0.130028927,7.2485695616,0,.0155604,368.5205834497108,False
3775253,26.582,0.0128278826,0.0286840175,6.7505197367,5,.00256097,721.3704074035946,False
3778541,23.314,0.0577769985,0.1291932962,11.9477236538,7,.00491233,750.3398098985554,False
3724053,23.4,0.0555334912,0.1241766613,4.8139908809,7,.156863,959.7202527513831,False
3398649,23.0,0.0667659413,0.1492931834,9.3770797824,6,.0425389,409.2867436248061,False
3723740,24.4,0.0350392641,0.0783501764,7.03515558,7,.0101589,717.5654947469263,False
3762126,21.3,0.1460679643,0.3266178974,22.801411687,5,.251331,385.1589916509409,False
3722517,23.6,0.0506471459,0.1132504611,8.2694111788,7,.0369978,1126.367974317985,False
3738545,27.9,0.0069912523,0.0156329154,4.9976624771,8,.0101176,508.2819489591419,False
3177202,25.7,0.0192555078,0.0430566244,12.5370056472,5,2.06111E-6,270.2466877514277,False
3485263,22.7,0.0766575574,0.1714115092,16.4211535146,6,.0465334,267.0056122249443,False
3709716,26.1,0.0160160338,0.0358129403,6.7315442742,6,.0235961,392.4542333169238,False
3720443,22.3,0.0921626549,0.2060819612,5.5560706279,4,.159308,1305.435780283544,False
3736203,21.7,0.1214940408,0.2716689341,15.0106865548,7,.135627,632.5297346650788,False
3761485,24.6,0.0319561887,0.0714562102,11.2828530869,5,.0438514,340.8439480089489,False
2366733,19.1,0.4023045798,0.8995803882,18.1515140605,0,.0711418,747.4205135308197,False
2385186,17.7,0.7665755735,1.7141150923,12.4451634494,0,.0197655,424.4228365609345,True
3591753,22.4,0.0880146521,0.1968067451,12.177228425,1,.0607642,498.0929092906415,False
3633046,24.6,0.0319561887,0.0714562102,4.3295459643,6,.073634,704.6417305957302,False
3704141,21.2,0.1529519353,0.3420109247,7.1274921591,4,.0202681,437.0255853225165,True
3724243,22.5,0.0840533402,0.1879489824,7.2035499558,5,.0776847,1271.133577011309,False
3740670,26.1,0.0160160338,0.0358129403,8.3400116088,8,.0350213,472.4121654033696,False
3781246,23.586,0.050974735,0.1139829726,8.0801338026,5,.121365,354.2413285787765,False
3092390,25.7,0.0192555078,0.0430566244,16.905801329,3,.00650921,303.2233876631826,False
3607683,22.0,0.1058168859,0.2366137501,1.911681031,0,.273535,1102.453468116475,False
3653683,19.1,0.4023045798,0.8995803882,14.9489031944,0,.0579819,686.811763026925,False
3741971,27.5,0.008405334,0.0187948982,5.740790689,7,.0177474,470.8760281200485,False
3753570,26.8,0.0116025908,0.0259441818,5.314304806,7,.00937303,482.1383615215478,False
2486692,19.3,0.3669061375,0.8204270649,14.9488999524,0,.0575808,686.9609715922667,False
3780063,18.62,0.5018281006,1.1221217459,19.0257502693,6,.0749289,626.1401283046449,False
3725153,27.0,0.0105816886,0.023661375,11.2350272721,7,.000773153,1667.502095784174,False
3725975,23.6,0.0506471459,0.1132504611,5.9766310807,7,.154247,1171.858411976068,False
3726817,21.7,0.1214940408,0.2716689341,6.8082338025,6,.135162,1136.451278284836,False
2337084,19.6,0.3195618867,0.7145621017,4.6616619225,0,.213643,567.4425135380593,False
2434154,19.8,0.2914439045,0.6516883822,9.8566488151,0,.0956515,1193.149886724064,False
3574821,20.9,0.1756123185,0.3926810818,18.7007880922,0,.0364407,1458.547232615172,True
3723815,22.2,0.096506147,0.2157943048,4.7740566427,5,.176152,658.2822250450137,False
3730321,21.6,0.1272198785,0.2844722965,13.9699840299,7,.0397118,1338.796826763364,True
3360486,18.9,0.4411182,0.9863702813,17.0413802416,1,.0997003,253.8844493763703,False
3520758,23.6,0.0506471459,0.1132504611,6.9623011324,1,.0135841,261.7528756743129,False
3723955,21.3,0.1460679643,0.3266178974,14.6296395175,3,.186935,425.8692942066788,False
3725154,22.4,0.0880146521,0.1968067451,6.7857434184,5,.176799,1275.900549574725,False
3745831,24.6,0.0319561887,0.0714562102,6.4472004139,7,.0212488,458.1339027043346,False
3703540,24.4,0.0350392641,0.0783501764,13.013637528,6,.14999,357.0602113075257,False
3725976,25.6,0.0201629919,0.0450858206,10.327968826,8,.051126,897.3999253090652,False
3726598,27.0,0.0105816886,0.023661375,7.7914188906,7,.0139935,1094.822761592245,False
3726654,24.2,0.0384197891,0.0859092601,4.763047214,8,.161434,1120.86296268059,False
3726787,22.9,0.0699125232,0.1563291544,6.4596313483,6,.14386,1135.276340462388,False
2206378,18.7,0.4836764882,1.0815335068,8.4706642844,0,.0445011,873.407170967657,True
2237805,17.3,0.9216265485,2.0608196123,24.7600475872,0,.0927002,742.0824534649871,False
3338519,21.0,0.1677084622,0.3750075218,15.8112927982,6,.0996334,466.4225299773009,False
3363697,23.9,0.04411182,0.0986370281,7.9053571481,0,.00422625,297.7690653526021,False
3468488,27.6,0.0080270317,0.0179489885,19.1869650836,5,.000163588,540.6775306408855,False
3726669,25.0,0.02658,0.0594346868,18.0772045986,7,.0182783,583.3826499393518,False
3728903,21.8,0.1160259082,0.2594418179,3.8754593369,4,.229331,557.3085532957588,False
3726710,24.3,0.0366906138,0.0820427065,19.4850295263,7,.0261237,1337.482338727811,False
2465633,20.3,0.2315021222,0.5176544822,18.1279545959,0,.0239052,511.9994807373566,True
3359445,19.2,0.3841978911,0.8590926012,3.8099288172,0,.336265,1675.168167513087,False
3426410,21.0,0.1677084622,0.3750075218,19.7498011992,1,.0984179,315.9585012447702,False
3553060,26.5,0.0133215567,0.0297879063,19.1539799774,7,.0117221,597.1511527002365,False
3727181,22.9,0.0699125232,0.1563291544,15.8055438246,6,.00673185,459.6656993911982,False
3727639,21.7,0.1214940408,0.2716689341,12.0812027849,5,.1545,675.0604607275715,False
3731587,22.7,0.0766575574,0.1714115092,11.9560254267,7,.0606602,538.9815468659316,False
3747356,20.5,0.2111324448,0.4721064988,16.9598286663,5,.25486,444.2096309580023,False
3758838,24.4,0.0350392641,0.0783501764,19.0983018316,8,.0554436,352.7762101888041,False
3730577,23.3,0.058150704,0.130028927,6.574609389,6,.0810674,1191.666419656565,False
3345301,22.6,0.0802703167,0.1794898848,7.5792302493,7,.196213,825.3709261419583,False
3712033,24.9,0.0278326768,0.0622357573,18.3393592407,8,.0822166,324.1233558423021,False
3728646,24.6,0.0319561887,0.0714562102,11.1692850731,7,.0221802,1094.946484300313,False
2260277,18.2,0.6089126221,1.3615700154,14.0731494319,0,.0957484,309.3784659894206,False
2337118,18.3,0.5815070396,1.30028927,28.0637271556,0,.196355,529.4433678206886,False
2441825,18.5,0.5303407233,1.1858779086,15.4522082397,0,.405597,746.8787165155734,False
3605960,20.3,0.2315021222,0.5176544822,14.2560533599,0,.0109273,1122.682828068702,True
3672464,24.4,0.0350392641,0.0783501764,10.1543799597,5,.0160037,315.4301376893373,False
3724058,21.0,0.1677084622,0.3750075218,11.1542084319,4,.00511967,1237.938297360845,True
3727640,25.3,0.0231502122,0.0517654482,8.5112627464,6,.0052947,281.1038649991421,False
3728231,28.1,0.0063760979,0.0142573883,5.1758876883,6,.00625733,469.8743058896886,False
3728733,28.9,0.004411182,0.0098637028,13.7086384499,7,.000230557,1334.692157286382,False
3082923,21.6,0.1272198785,0.2844722965,17.4780175872,0,.0303541,427.2641079854558,True
3183853,21.8,0.1160259082,0.2594418179,8.8453444921,7,.237457,804.0863096121459,False
3508133,23.3,0.058150704,0.130028927,18.8100705193,2,.012463,378.4847526925599,False
3545514,22.5,0.0840533402,0.1879489824,20.7604456269,6,.0661996,1818.852773926526,False
3691155,26.3,0.0146067964,0.0326617897,15.2375755363,3,.0157549,342.0216777057162,False
3714121,23.1,0.063760979,0.1425738833,14.9341686903,6,.156829,458.9058415312469,False
3728732,25.5,0.0211132445,0.0472106499,8.8230790849,8,.0167973,229.5892574136689,False
3745113,26.1,0.0160160338,0.0358129403,12.4873816843,6,.029105,300.4876970300288,False
3745511,29.2,0.0038419789,0.008590926,5.3914831198,7,.000565374,534.208471184514,False
3715702,25.6,0.0201629919,0.0450858206,10.5420601788,8,.0277374,577.6259674182854,False
3740043,20.9,0.1756123185,0.3926810818,12.4557849878,0,.245046,767.2162340336059,False
3729540,24.4,0.0350392641,0.0783501764,24.7039858164,8,.0217071,1289.286281162852,False
3729847,19.3,0.3669061375,0.8204270649,13.8313803769,5,.360818,1587.118376213773,False
3739697,20.5,0.2111324448,0.4721064988,5.9133684196,7,.339807,1503.59645685923,False
2085770,20.5,0.2111324448,0.4721064988,16.6666530892,0,.0828979,364.5691188866466,False
3730338,23.6,0.0506471459,0.1132504611,7.2906596949,9,.299008,2006.568868386179,False
3092248,22.5,0.0840533402,0.1879489824,12.9294090495,2,.0152025,447.0903485528543,False
3614637,18.0,0.6676594135,1.4929318344,35.5529543137,1,.269517,1046.072749466991,False
3727274,20.0,0.2658,0.5943468684,3.2256012208,0,.287685,943.8854126276702,False
3750677,20.7,0.1925550782,0.4305662442,12.0548314996,6,.15563,632.2690441535882,False
3547175,24.8,0.0291443905,0.0651688382,7.9910481558,7,.0257865,455.1870031050065,False
3730801,25.4,0.022108281,0.0494356193,15.3160500496,8,.00434632,446.3556934271986,False
3774725,23.733,0.0476381598,0.1065221636,5.5967229603,7,.0655861,398.3395512597297,False
3729278,22.2,0.096506147,0.2157943048,8.3348681966,6,.125824,1199.775603829999,False
3733259,23.2,0.0608912622,0.1361570015,16.3300477855,9,.0262484,1012.433757244403,False
3648873,22.6,0.0802703167,0.1794898848,26.6281520795,5,.0486739,254.3151043914417,False
3674103,21.5,0.1332155667,0.2978790628,10.6987748895,2,.13285,387.1097043244359,False
3713268,21.5,0.1332155667,0.2978790628,27.9025289821,3,.330539,342.3612076859905,False
3729283,21.1,0.160160338,0.358129403,11.2414632967,4,.13715,644.2236822332485,False
3753621,21.7,0.1214940408,0.2716689341,14.4172657244,2,.0242856,312.6075863458122,True
3759986,21.6,0.1272198785,0.2844722965,15.8460462952,5,.176342,375.4978439411666,False
3763284,23.0,0.0667659413,0.1492931834,16.5387797494,7,.00775713,355.896140526551,False
3720358,25.7,0.0192555078,0.0430566244,5.9882119267,8,.0735965,447.8626193272029,False
3729539,26.3,0.0146067964,0.0326617897,10.2557902681,7,.00529191,1515.720516022306,False
3730579,24.4,0.0350392641,0.0783501764,9.335414645,7,.125437,925.5006417297624,False
3735464,22.3,0.0921626549,0.2060819612,21.1100695167,8,.0270233,1424.200577130702,False
2216523,20.6,0.2016299194,0.4508582062,17.07176755,0,.0355235,319.0893040944803,True
2286080,21.1,0.160160338,0.358129403,23.1975034093,0,.0423575,391.4884882918482,True
2450649,19.5,0.3346223745,0.7482383761,13.8105990216,0,.0543609,328.4272064398105,False
3596037,26.5,0.0133215567,0.0297879063,6.658687303,5,.00794758,374.9319593523397,False
3652982,24.7,0.0305179233,0.0682401509,7.3262298735,5,.0597776,721.6731609400337,False
3732677,27.8,0.0073207399,0.016369672,7.8821589897,7,.000217499,553.855954835301,False
3733135,27.2,0.0096506147,0.0215794305,4.2976279164,7,.00708913,440.4284012038484,False
3732897,18.9,0.4411182,0.9863702813,24.139125198,2,.0480855,710.4401447184206,True
3733132,23.7,0.0483676488,0.1081533507,1.5936145173,6,.151566,630.6114240433211,False
3736505,21.4,0.1394938229,0.3119176705,7.5153796224,7,.146813,772.2987723737341,False
2152787,18.6,0.5064714588,1.1325046106,7.8870155913,0,.0990272,581.3022472232119,False
2230111,19.1,0.4023045798,0.8995803882,7.4978474143,0,.0423433,272.7925064315339,True
3261681,24.2,0.0384197891,0.0859092601,3.9187099118,1,.0138293,334.8491056447977,False
3545976,20.8,0.1838886721,0.411187571,9.5217595063,0,.183341,1855.654972602444,False
3617713,26.9,0.0110803882,0.0247765013,18.6898436469,6,.00190346,360.3860636105049,False
3621026,18.4,0.5553349116,1.2417666126,16.4243361955,0,.317129,1167.116900648575,False
3634615,21.0,0.1677084622,0.3750075218,20.3215381975,1,.0227551,1042.259959323429,True
3733300,22.7,0.0766575574,0.1714115092,10.7573942103,7,.0108586,217.6704971201294,False
3733302,24.1,0.040230458,0.0899580388,13.7493063481,8,.0753709,1635.159053798117,False
3734558,26.6,0.0127219879,0.0284472297,7.4155301182,7,.0343444,549.8707156699771,False
3735394,23.5,0.0530340723,0.1185877909,15.3045190156,7,.0134267,1299.971920407394,False
3735466,24.9,0.0278326768,0.0622357573,8.6368042423,7,.0317591,719.7160147442186,False
3735467,23.4,0.0555334912,0.1241766613,9.7322227625,7,.0573214,1451.087156033519,False
3483649,23.2,0.0608912622,0.1361570015,11.7291476827,6,.0912527,1084.616953842863,False
3551325,24.8,0.0291443905,0.0651688382,22.2544196431,7,.0291821,371.3113871315556,False
3739220,22.5,0.0840533402,0.1879489824,5.8395019133,5,.113806,1264.549999793633,False
3734615,29.0,0.0042126461,0.0094197631,17.42267093,7,.000229614,1622.231247478488,False
2297274,16.8,1.1602590821,2.5944181791,16.5722028243,0,.00427586,1386.711516978667,True
2452397,20.4,0.2210828104,0.4943561926,4.6825516293,0,.286779,942.5181704072722,False
3332535,28.4,0.0055533491,0.0124176661,17.7641204939,3,.000330436,370.8775035408209,False
3729836,20.7,0.1925550782,0.4305662442,3.6060903985,4,.200779,891.4276593541002,False
3729846,20.1,0.2538370294,0.5675968529,18.0716800504,6,.00298172,1869.097551027204,True
3735469,29.6,0.0031956189,0.007145621,16.5023003345,7,.00317053,1224.69045198337,False
3772759,28.15,0.0062309602,0.0139328506,3.3688813202,4,4.42295E-5,383.6026380708879,False
3736239,24.7,0.0305179233,0.0682401509,7.2228230538,8,.154374,704.5764223438533,False
3738553,25.0,0.02658,0.0594346868,7.4967849492,9,.0281197,641.5064712835914,False
3739168,24.1,0.040230458,0.0899580388,13.1290476003,9,.0254831,744.7544372725303,False
3360539,19.7,0.3051792326,0.6824015094,17.3000841134,0,.214721,821.2486877629087,False
3484839,22.6,0.0802703167,0.1794898848,11.8777397749,2,.167715,371.9982784090055,False
3730323,21.3,0.1460679643,0.3266178974,2.3107893787,4,.243365,669.8854901709715,False
3732675,20.1,0.2538370294,0.5675968529,12.1173356604,1,.0460757,708.7848128447582,True
3735198,23.5,0.0530340723,0.1185877909,7.3966355036,4,.014037,1133.098894480578,False
3735612,25.2,0.0242412481,0.0542050786,8.1588334154,3,.00731132,468.0157548305972,False
3736515,25.4,0.022108281,0.0494356193,12.0078578983,7,.0166216,553.938989004482,False
3740926,21.7,0.1214940408,0.2716689341,14.5794925313,6,.00575162,1324.682775537993,True
3766077,23.7,0.0483676488,0.1081533507,8.8246855688,7,.0321948,355.2731116971763,False
3174202,20.9,0.1756123185,0.3926810818,5.1229752055,0,.10853,631.5926858972379,False
3582516,21.7,0.1214940408,0.2716689341,5.1933526241,1,.0354341,476.0472787403519,True
3735995,27.2,0.0096506147,0.0215794305,6.2226184322,5,.00656022,485.8850614953669,False
3736517,27.2,0.0096506147,0.0215794305,11.9215724383,6,.00170852,667.4613628306264,False
3738930,28.4,0.0055533491,0.0124176661,6.8952840108,6,.00534712,387.910747662497,False
3739223,19.9,0.2783267681,0.6223575734,16.5531980331,1,.119328,355.5082504353355,False
3736807,27.4,0.0088014652,0.0196806745,8.7788982574,6,.0034944,363.1592142120169,False
3738917,25.2,0.0242412481,0.0542050786,17.1190733779,8,.0489408,680.5485313617187,False
3739248,23.5,0.0530340723,0.1185877909,6.8185218709,7,.0780589,678.4770167366694,False
